text,label
"What do the number 1 , 2 , and 4 mean on Dr. Pepper bottles ?",abbreviation
What TV character sired a horse named Thunder ?,human
What relative of the racoon is sometimes known as the cat-bear ?,entity
"What does the Greek word polis mean , as in Minneapolis ?",abbreviation
What 's the farthest planet from the sun ?,location
What does Robert mean ?,abbreviation
What is limbo ?,abbreviation
What makes popcorn pop ?,abbreviation
What 's the second-lightest element ?,entity
What animal 's tail is called a brush ?,entity
What nationality is a Sicilian ?,location
What time of year do most people fly ?,number
What movie tour of the Roman empire features the admonition : `` Row well and live '' ?,entity
What was another name for East Germany ?,entity
Where can I get a photograph of professor Randolph Quirk ?,location
What was paper made of in the late 16th century ?,entity
What does the name Jenna mean ?,abbreviation
How many colored squares are there on a Rubik 's Cube ?,number
What president kissed the Queen Mother on the lips ?,human
What is Boston Kreme ?,abbreviation
What is the frequency of VHF ?,number
What are fingernails made of ?,entity
Who won the first general election for President held in Malawi in May 1994 ?,human
What Broadway musical was inspired by Cervantes 's Don Quixote ?,entity
What dog was dubbed The Mortgage Lifter ?,entity
"When did Aldous Huxley write , `` Brave New World '' ?",number
What was the sequel to The Pink Panther ?,entity
What is a fear of bees ?,entity
How old is singer Freedy Johnston ?,number
How many astronauts manned each Project Mercury flight ?,number
How many Jews were executed in concentration camps during WWII ?,number
Who was the first woman to fly solo across the Atlantic ?,human
In what year did Joe DiMaggio compile his 56-game hitting streak ?,number
What is pandoro ?,abbreviation
What is false consciousness ?,abbreviation
How long is the border between Canada and the 48 conterminous states ?,number
What sea is Bombay on ?,location
What commodity 's shortage was the largest single factor in keeping North American cars off the roads during World War II ?,entity
How big is our galaxy in diameter ?,number
What is the only animal that can turn its stomach inside out ?,entity
How do you make a computer chip ?,abbreviation
How do I find a city if I have the area code ?,abbreviation
What is pasta ?,abbreviation
What is the name of the disease that actress Hunter Tylo 's baby girl has ?,entity
How can you tell when figs are ripe ?,abbreviation
How often are quadruplets born ?,number
What film featured a snarly character named Kid Shelleen ?,entity
When does the average teenager first have intercourse ?,number
Which two products use a tiger as their symbol ?,entity
Why do girls have to wear training bras ?,abbreviation
What is the filmmakers collabrative ?,abbreviation
What caused the Titanic to sink ?,abbreviation
What is Java ?,abbreviation
Name a novel written by John Steinbeck .,entity
What is the Milky Way ?,abbreviation
How many days does a typical mayfly live ?,number
"What U.S. Congressman said : `` Keep the faith , baby '' .",human
"What creature is the absolute fastest in moving in the world , birds , mammals , etc. , ?",entity
What was the occupation of Mandy Rice-Davies ?,human
What athlete makes the most money from sports merchandise sales ?,human
What European city do Nicois live in ?,location
How is energy created ?,abbreviation
What volcano showers ash on Sicily ?,location
"Who lives at 24 Sussex Drive , Ottawa ?",human
What country owns Corsica ?,location
Where did the term `` 86ed '' come from ?,abbreviation
Who directed The Wild Bunch ?,human
What does VCR stand for ?,description
"What common plant has a button , cap , cup , gills , and ring ?",entity
Which of the following TV newsmen was a Rhodes scholar ?,human
What football coach 's story was told in the movie Run to Daylight ?,human
Where can I find free piano scores for popular music ?,location
"What literary classic centers on the search for a treasure in gold worth 7 , 0 pounds ?",entity
What tale has the moral : `` He who wants everything gets nothing '' ?,entity
How many websites are there in the world ?,number
What is the quickest and easiest way to get nail polish out of clothes ?,entity
What year did Germany sign its nonaggression pact with the Soviet Union ?,number
How much Coca Cola is drunk in one day in the world ?,number
What U.S. Government agency registers trademarks ?,human
What island is home to statues called Mauis ?,location
Who was the star witness at the Senate Watergate hearings ?,human
Who is Luke Skywalker 's father ?,human
What time does Wee Willie Winkie run through the town ?,number
Who created the character of Scrooge ?,human
What color of Monopoly properties are landed on most often ?,entity
What is the origin of the name Igor ?,abbreviation
What do ladybugs eat ?,entity
What detective lives on Punchbowl Hill and has 11 children ?,human
What is the airport code for Los Angeles International ?,number
What causes canker sores in the mouth ?,abbreviation
"What 1950 film won seven Oscars , including best picture ?",entity
How far do you have to run if you hit a home run ?,number
What do you call a Poker hand with five cards of the same suit ?,entity
What date did man first land on the moon ?,number
"What household facility contains a float ball , ballcock , and overflow tube ?",entity
What type of food makes you fat ?,entity
What is a storm surge ?,abbreviation
When was the Big Thompson flood ?,number
What does Robin Williams do ?,human
What is Nero Wolfe 's favorite drink during office hours ?,entity
What movie did Madilyn Kahn star in with Gene Wilder ?,entity
Who was the first American citizen awarded the Albert Medal of the Society of Arts ?,human
What Polynesian people inhabit New Zealand ?,human
What is chromatology ?,abbreviation
Independent silversmith 's account for what percentage of silver production ?,number
What effect does friction have on perpetual motion ?,abbreviation
What do you do when your mouse is n't working as fast as it 's supposed to ?,abbreviation
When did Mount St. Helen last have a significant eruption ?,number
How old is the universe ?,number
What is the `` 7-minute cigarette '' ?,abbreviation
What is the largest natural lake in Pennsylvania ?,location
What happened in the city of Dogtown in 1899 ?,abbreviation
What is the difference between microprocessors & microcontrollers ?,abbreviation
What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?,abbreviation
What is Mikhail Gorbachev 's middle initial ?,description
How many verses are in the Bible ?,number
What is the name of the 1919 occurrence in which British troops killed over 3 unarmed Indian protestors ?,entity
